36 anf=+a+b+c+bc+abc+d+ad+bd+abd+cd+acd+bcd+e+ae+be+abe+ce+bce+de+bde+cde+bcde+abcde+cf+abcf+adf+cdf+abcdf+cef+abcef+cdef+acdef+g+ag+bg+cg+acg+dg+bdg+abceg+cdeg+fg+acfg+cdfg+acdfg+aefg+abefg+bdefg+cdefg
36 anf=abc+ad+bd+abd+acd+bcd+ae+abe+ce+bce+bde+cde+bcde+abcf+adf+cdf+abcdf+cef+abdef+cdef+acdef+acg+bdg+abcdg+abceg+cdeg+acdeg+bcdeg+fg+acfg+cdfg+acdfg+aefg+abefg+bdefg+cdefg
36 anf=+a+b+ab+c+ac+bc+abc+d+abd+acd+bcd+e+ae+abe+bce+de+bde+cde+bcde+abcde+f+bf+abcf+df+adf+cdf+ef+cef+cdef+acdef+g+bg+cg+acg+bdg+abcdg+eg+cdeg+acfg+abcfg+cdfg+aefg+abefg+bdefg+cdefg
36 anf=abc+abd+acd+bcd+be+abe+bce+bde+cde+bcde+abcde+abcf+df+adf+cdf+ef+cef+abdef+cdef+acg+bdg+abcdg+cdeg+fg+acfg+abcfg+cdfg+aefg+abefg+bdefg+cdefg
36 anf=+a+b+ab+c+bc+abc+d+ad+bd+abd+cd+acd+bcd+e+ae+be+abe+ce+bce+de+bde+cde+bcde+abcde+cf+abcf+adf+cdf+abcdf+cef+cdef+acdef+g+ag+cg+acg+bdg+abcdg+abceg+cdeg+acfg+abcfg+abdfg+cdfg+acdfg+bcdfg+aefg+acefg+bcefg+bdefg+cdefg
36 anf=ac+abc+abd+acd+bcd+be+abe+ce+bce+bde+cde+bcde+f+af+cf+abcf+df+adf+cdf+cef+cdef+g+bg+cg+acg+dg+bdg+abcdg+abceg+cdeg+acdeg+fg+acfg+abcfg+abdfg+cdfg+bcdfg+aefg+abefg+bcefg+bdefg+cdefg
36 anf=c+ac+bc+abc+bd+abd+cd+acd+bcd+abe+ce+bce+bde+cde+bcde+af+cf+abcf+adf+cdf+cef+cdef+cg+acg+bdg+abceg+cdeg+acdeg+fg+acfg+abdfg+cdfg+acdfg+bcdfg+aefg+abefg+bcefg+adefg+bdefg+cdefg
36 anf=c+ac+bc+abc+abd+cd+acd+bcd+e+ae+be+abe+ce+bce+de+bde+cde+bcde+cf+abcf+adf+cdf+cef+cdef+cg+acg+bdg+abcdg+abceg+cdeg+acdeg+fg+acfg+abcfg+abdfg+cdfg+acdfg+bcdfg+aefg+abefg+bcefg+adefg+bdefg+cdefg
36 anf=abd+bcd+abe+ace+cde+bcde+abf+bcf+abcf+adf+bef+cdef+acg+bdg+cdeg+fg+acfg+cdfg+aefg
36 anf=+a+b+ab+c+ac+bc+abc+d+ad+abd+cd+bcd+e+ae+be+abe+ce+bce+bde+bcde+abcde+f+af+bf+abf+abcf+df+adf+abcdf+ef+bef+cdef+acg+bdg+abdeg+cdeg+bcdeg+fg+acfg+cdfg+aefg+acefg+bcefg
36 anf=+b+c+bc+abc+d+bd+abd+bcd+e+be+abe+ce+bce+de+bde+bcde+abcde+f+bf+abf+abcf+adf+abcdf+ef+bef+cdef+ag+acg+dg+bdg+abcdg+abdeg+cdeg+bcdeg+fg+acfg+cdfg+bcdfg+aefg+acefg+bcefg
36 anf=a+ac+abc+d+bd+abd+cd+bcd+e+be+abe+ce+bce+bde+bcde+af+abf+abcf+adf+ef+bef+abcef+abdef+cdef+bcdef+ag+acg+dg+bdg+abcdg+abdeg+cdeg+bcdeg+fg+acfg+cdfg+acdfg+bcdfg+aefg+abefg+adefg+bdefg
36 anf=a+ab+ac+abc+ad+abd+bcd+ae+abe+ce+bce+de+bde+bcde+af+abf+abcf+adf+abcdf+ef+bef+abdef+cdef+bcdef+ag+acg+dg+bdg+abcdg+abdeg+cdeg+bcdeg+fg+acfg+cdfg+aefg+abefg+bcefg+adefg+bdefg
36 anf=b+ab+bc+abc+bd+abd+bcd+e+ae+abe+bce+bde+bcde+abcde+abf+abcf+adf+abcdf+ef+bef+abcef+cdef+bcdef+bg+acg+bdg+abdeg+cdeg+bcdeg+fg+acfg+cdfg+bcdfg+aefg+bcefg+adefg+cdefg
36 anf=a+b+ab+ac+bc+abc+ad+bd+abd+bcd+ae+be+abe+ace+bce+ade+bde+bcde+f+cf+abcf+df+bef+cdef+acdef+g+bg+acg+dg+bdg+abdeg+cdeg+bcdeg+fg+acfg+abcfg+cdfg+acdfg+aefg+abefg+bcefg+adefg
36 anf=ab+c+ac+bc+abd+cd+acd+bcd+abe+ce+ace+bce+bde+cde+bcde+abf+abcf+adf+cdf+abcdf+abdef+cdef+bcdef+acg+bdg+abcdg+abceg+abdeg+cdeg+acdeg+bcdeg+fg+acfg+cdfg+acdfg+bcdfg+aefg+abefg+bcefg+adefg
36 anf=ac+abd+acd+bcd+be+abe+ace+bce+bde+cde+bcde+abf+cf+abcf+df+adf+cdf+abcdf+ef+cdef+bcdef+acg+bdg+abcdg+abdeg+cdeg+acdeg+fg+acfg+cdfg+aefg+abefg+acefg+adefg+bdefg
36 anf=a+ab+bc+d+abd+cd+acd+bcd+ae+abe+ace+bce+de+bde+cde+bcde+abcde+af+abf+abcf+df+adf+cdf+abcdf+abdef+cdef+acdef+acg+dg+bdg+abcdg+cdeg+acdeg+bcdeg+fg+acfg+cdfg+acdfg+bcdfg+aefg+acefg+adefg+bdefg
36 anf=+a+b+ab+c+ac+d+ad+bd+abd+cd+acd+bcd+ae+abe+ace+bce+de+bde+cde+bcde+af+abf+cf+abcf+adf+cdf+abcdf+cdef+acdef+bcdef+g+bg+cg+acg+dg+bdg+abcdg+cdeg+fg+acfg+cdfg+bcdfg+aefg+acefg+bcefg+adefg+bdefg
36 anf=+a+ab+c+ac+ad+bd+abd+acd+bcd+e+ae+abe+ace+bce+bde+cde+bcde+f+af+abf+cf+abcf+df+adf+cdf+abcdf+ef+abcef+cdef+bcdef+acg+dg+bdg+abcdg+cdeg+acdeg+fg+acfg+abdfg+cdfg+acdfg+bcdfg+aefg+bcefg+bdefg
36 anf=a+ac+d+ad+bd+abd+acd+bcd+ae+abe+ace+bce+bde+cde+bcde+abf+abcf+adf+cdf+abcef+cdef+acdef+bcdef+ag+acg+dg+bdg+abceg+abdeg+cdeg+acdeg+fg+acfg+cdfg+bcdfg+aefg+acefg+bcefg+bdefg+cdefg
36 anf=a+ab+bd+abd+acd+bcd+ae+abe+ace+bce+bde+cde+bcde+abcde+af+abf+abcf+df+adf+cdf+abcdf+abdef+cdef+acdef+bcdef+acg+dg+bdg+abcdg+abceg+cdeg+bcdeg+fg+acfg+abcfg+cdfg+acdfg+aefg+abefg+acefg+bcefg+adefg+bdefg+cdefg
36 anf=a+b+ac+bc+abd+cd+acd+bcd+ae+abe+ace+bce+bde+cde+bcde+bf+abf+abcf+adf+cdf+abcdf+abdef+cdef+acdef+bcdef+g+bg+cg+acg+dg+bdg+cdeg+bcdeg+fg+acfg+cdfg+aefg+abefg+acefg+adefg+bdefg+cdefg
36 anf=ac+abd+acd+bcd+be+abe+ace+bce+bde+cde+bcde+af+abf+abcf+adf+cdf+abcdf+cdef+bcdef+acg+bdg+abdeg+cdeg+acdeg+bcdeg+fg+acfg+cdfg+aefg+abefg+acefg+adefg+bdefg+cdefg
36 anf=a+ab+abd+cd+acd+bcd+be+abe+ace+bce+bde+cde+bcde+af+abf+abcf+adf+cdf+abcdf+abdef+cdef+acdef+bcdef+ag+bg+cg+acg+bdg+abcdg+abceg+abdeg+cdeg+acdeg+fg+acfg+abcfg+cdfg+acdfg+aefg+abefg+adefg+cdefg
36 anf=abd+cd+acd+bcd+abe+ce+ace+bce+de+bde+cde+bcde+abcde+abf+abcf+adf+cdf+abcdf+cdef+bcdef+ag+acg+dg+bdg+abcdg+abdeg+cdeg+acdeg+bcdeg+fg+acfg+cdfg+acdfg+aefg+acefg+bcefg+adefg+cdefg
36 anf=a+ab+c+ac+ad+bd+abd+cd+acd+bcd+e+ae+be+abe+ace+bce+bde+cde+bcde+af+abf+cf+abcf+adf+cdf+abcdf+abdef+cdef+acdef+bcdef+cg+acg+bdg+abcdg+eg+cdeg+fg+acfg+abcfg+cdfg+bcdfg+aefg+acefg+bcefg+adefg+cdefg
36 anf=+a+b+c+d+ad+bd+abd+acd+bcd+e+be+abe+ace+bce+de+bde+cde+bcde+af+abf+abcf+adf+cdf+abcdf+cdef+bcdef+g+bg+cg+acg+dg+bdg+abcdg+abceg+cdeg+acdeg+fg+acfg+cdfg+bcdfg+aefg+abefg+acefg+bcefg+adefg+cdefg
36 anf=+b+c+bc+d+ad+bd+abd+cd+acd+bcd+e+ae+be+abe+ce+ace+bce+de+bde+cde+bcde+af+abf+cf+abcf+adf+cdf+abcdf+abdef+cdef+acdef+bcdef+g+bg+acg+dg+bdg+abceg+abdeg+cdeg+acdeg+bcdeg+fg+acfg+cdfg+acdfg+bcdfg+aefg+abefg+bcefg+adefg+cdefg
36 anf=ad+abd+acd+bcd+e+ae+be+abe+ce+ace+bce+de+bde+cde+bcde+abf+abcf+adf+cdf+abdef+cdef+acdef+bcdef+g+ag+cg+acg+bdg+abceg+abdeg+cdeg+acdeg+bcdeg+acfg+cdfg+acdfg+bcdfg+aefg+abefg+bcefg+adefg+cdefg
36 anf=a+ab+ac+ad+abd+acd+bcd+ae+abe+ace+bce+de+bde+cde+bcde+abcde+af+abf+abcf+adf+cdf+abcdf+abdef+cdef+bcdef+acg+dg+bdg+abdeg+cdeg+acdeg+fg+acfg+abdfg+cdfg+acdfg+bcdfg+aefg+abefg+bcefg+cdefg
36 anf=a+ab+ac+bc+ad+abd+cd+bcd+ae+abe+bce+de+ade+bde+bcde+af+abf+bcf+abcf+cdf+abcef+abdef+cdef+acg+dg+bdg+abcdg+abceg+cdeg+fg+acfg+cdfg+acdfg+aefg+bdefg+cdefg
36 anf=d+ad+bd+abd+cd+bcd+e+abe+ce+bce+ade+bde+bcde+abcde+abf+cf+bcf+abcf+cdf+ef+abcef+cdef+acdef+ag+acg+dg+bdg+cdeg+fg+acfg+abcfg+abdfg+cdfg+aefg+acefg+bdefg+cdefg
36 anf=+a+b+ab+c+bc+abc+d+ad+bd+abd+cd+bcd+e+ae+be+abe+ace+cde+bcde+abcde+f+af+bf+abf+cf+bcf+abcf+adf+ef+abcef+abdef+cdef+acdef+acg+dg+bdg+cdeg+acdeg+fg+acfg+cdfg+bcdfg+aefg+acefg+bcefg
36 anf=b+ab+bc+abc+d+ad+abd+bcd+e+ae+be+abe+ace+cde+bcde+abf+bcf+abcf+df+adf+abcdf+ef+abcef+cdef+acdef+g+ag+cg+acg+bdg+abcdg+abceg+cdeg+acfg+abcfg+cdfg+acdfg+bcdfg+aefg+acefg+bcefg+adefg+bdefg+cdefg
36 anf=c+bc+abc+ad+abd+cd+acd+bcd+e+ae+be+abe+ace+bce+de+bde+bcde+bf+abf+cf+abcf+df+adf+abcdf+ef+cdef+acdef+acg+dg+bdg+cdeg+acdeg+bcdeg+fg+acfg+abcfg+cdfg+acdfg+aefg+abefg+acefg+adefg
36 anf=+a+b+abc+d+bd+abd+acd+bcd+abe+ce+ace+bce+bde+bcde+f+af+bf+abf+abcf+df+adf+abcdf+abcef+cdef+acdef+bcdef+ag+acg+bdg+cdeg+acdeg+bcdeg+fg+acfg+abcfg+cdfg+acdfg+aefg+acefg+adefg+bdefg
36 anf=ab+abc+ad+bd+abd+acd+bcd+abe+ce+ace+bce+bde+bcde+abcde+abf+abcf+adf+abcdf+cdef+acdef+acg+bdg+abcdg+abdeg+cdeg+fg+acfg+abcfg+abdfg+cdfg+bcdfg+aefg+acefg+bcefg+adefg+bdefg
36 anf=+a+b+ab+c+bc+abc+d+bd+abd+cd+acd+bcd+e+ae+be+abe+ce+ace+bce+de+bde+bcde+af+abf+abcf+adf+cdef+acg+bdg+abcdg+abceg+cdeg+bcdeg+fg+acfg+cdfg+aefg+acefg+adefg+bdefg+cdefg
36 anf=ab+ad+abd+acd+abe+bce+cde+bcde+abcde+abcf+adf+cdef+acdef+ag+acg+bdg+abcdg+abdeg+cdeg+acdeg+bcdeg+fg+acfg+abcfg+cdfg+aefg+bcefg+bdefg
36 anf=a+ab+ad+bcd+bce+ade+bcde+af+bf+bcf+abcf+df+cdf+bef+def+abdef+cdef+ag+abg+bcg+adg+abcdg+cdeg+fg+acfg+abdfg+cdfg+bcdfg+aefg+bcefg
36 anf=ac+abc+d+bd+cd+acd+e+ae+be+abe+ce+ace+de+bde+cde+bcde+cf+abcf+df+bdf+ef+bef+def+abdef+cdef+bcdef+g+ag+bg+abg+cg+bcg+adg+abcdg+abdeg+cdeg+acdeg+bcdeg+fg+acfg+abdfg+cdfg+bcdfg+aefg+abefg+bcefg+adefg+bdefg
36 anf=ade+bcde+bcf+abcf+bef+def+cdef+abg+bcg+adg+cdeg+fg+acfg+cdfg+aefg
36 anf=d+ad+de+ade+bcde+abcde+f+bf+cf+bcf+abcf+df+abcdf+ef+bef+def+cdef+bg+abg+bcg+dg+adg+cdeg+acdeg+bcdeg+fg+acfg+abcfg+abdfg+cdfg+acdfg+aefg+acefg+adefg+bdefg
36 anf=a+ab+ac+abc+bd+bcd+ae+abe+ace+bde+bcde+bf+abcf+df+bdf+cdf+abcdf+abcef+def+abdef+cdef+bg+abg+bcg+adg+eg+abceg+abdeg+cdeg+acdeg+bcdeg+acfg+abcfg+abdfg+cdfg+aefg+bcefg+bdefg
36 anf=b+ab+c+ac+bc+abc+ad+bd+cd+bcd+be+abe+ce+ace+bde+bcde+abcde+bf+cf+abcf+bdf+cdf+ef+def+abdef+cdef+acdef+abg+bcg+adg+abcdg+abdeg+cdeg+acdeg+fg+acfg+abdfg+cdfg+bcdfg+aefg+bcefg+bdefg
36 anf=a+b+ac+abc+ad+bcd+ae+be+abe+ace+de+bde+bcde+abcde+af+bf+abcf+df+bdf+cdf+abcdf+ef+def+abdef+cdef+acdef+bcdef+g+bg+abg+bcg+dg+adg+eg+abceg+abdeg+cdeg+acdeg+acfg+abcfg+abdfg+cdfg+acdfg+aefg+acefg+bcefg+bdefg
36 anf=bc+abc+bcd+abe+ce+ace+bde+bcde+abcde+f+bf+cf+abcf+df+bdf+cdf+abcdf+ef+def+abdef+cdef+acdef+bcdef+g+ag+bg+abg+bcg+dg+adg+abdeg+cdeg+acdeg+bcdeg+acfg+abcfg+abdfg+cdfg+acdfg+aefg+acefg+bdefg
36 anf=a+ab+ac+abc+bcd+ae+abe+ace+bde+bcde+abcde+abcf+df+bdf+cdf+abcdf+def+abdef+cdef+ag+abg+bcg+adg+abdeg+cdeg+acdeg+bcdeg+fg+acfg+abcfg+abdfg+cdfg+acdfg+bcdfg+aefg+bdefg
36 anf=+a+b+ab+c+ac+abc+bcd+e+ae+be+abe+ce+ace+bde+bcde+abcde+abcf+df+bdf+cdf+abcdf+def+abdef+cdef+bg+abg+bcg+dg+adg+abcdg+abceg+abdeg+cdeg+acdeg+bcdeg+acfg+abcfg+abdfg+cdfg+acdfg+aefg+bcefg+bdefg+cdefg
36 anf=ab+c+ac+abc+ad+cd+bcd+ce+ace+de+bde+cde+bcde+abcde+abf+abcf+bdf+abcdf+abcef+def+abdef+cdef+bcdef+abg+bcg+adg+cdeg+acdeg+bcdeg+fg+acfg+abcfg+cdfg+bcdfg+aefg+acefg+bcefg+adefg
36 anf=a+ab+ac+abc+ad+bd+cd+bcd+ae+ace+bde+cde+bcde+abcde+abf+abcf+bdf+abcef+def+abdef+cdef+acdef+bcdef+ag+bg+abg+bcg+adg+cdeg+acdeg+bcdeg+fg+acfg+abcfg+cdfg+bcdfg+aefg+acefg+bcefg+adefg
36 anf=c+cd+be+abe+ce+bde+bcde+abcde+f+bf+abcf+df+bdf+ef+def+cdef+acdef+bcdef+ag+abg+bcg+adg+abceg+cdeg+bcdeg+fg+acfg+abcfg+cdfg+bcdfg+aefg+bcefg
36 anf=a+b+c+ac+ad+bd+cd+bcd+ae+be+ade+bde+bcde+cf+bcf+abcf+cdf+cef+abcef+abdef+cdef+acdef+bcdef+ag+abg+cg+bcg+adg+abdeg+cdeg+fg+acfg+abdfg+cdfg+aefg+acefg+adefg+bdefg+cdefg
36 anf=+a+b+ac+abc+d+ad+bd+cd+bcd+e+ae+be+ace+bce+de+bde+cde+bcde+f+af+bf+abf+cf+bcf+abcf+df+bdf+cef+abcef+abdef+cdef+acdef+abg+cg+bcg+adg+abceg+abdeg+cdeg+bcdeg+fg+acfg+abdfg+cdfg+acdfg+bcdfg+aefg+abefg+acefg
36 anf=a+ab+ac+abc+d+bd+cd+bcd+ce+ace+bce+de+bde+cde+bcde+af+abf+cf+bcf+abcf+df+bdf+cef+abcef+abdef+cdef+acdef+ag+abg+cg+bcg+adg+abcdg+abceg+abdeg+cdeg+acdeg+bcdeg+fg+acfg+abdfg+cdfg+bcdfg+aefg+abefg+acefg
36 anf=ac+bc+abc+d+ad+bd+cd+bcd+ae+ce+ace+bce+de+bde+cde+bcde+af+abf+bcf+abcf+df+bdf+abcdf+cef+abcef+cdef+acdef+ag+abg+bcg+adg+abceg+abdeg+cdeg+acdeg+bcdeg+fg+acfg+abcfg+cdfg+aefg+acefg+adefg
36 anf=ac+abc+ad+bd+bcd+ae+ce+ace+bce+bde+cde+bcde+af+abf+bcf+abcf+bdf+cef+abcef+cdef+acdef+ag+abg+bcg+adg+abcdg+cdeg+acdeg+bcdeg+fg+acfg+abcfg+cdfg+acdfg+bcdfg+aefg+acefg+bcefg+adefg+bdefg
36 anf=+a+c+ac+abc+d+cd+bcd+e+ae+ce+ace+bce+de+bde+cde+bcde+f+abf+cf+bcf+abcf+bdf+ef+cef+abdef+cdef+acdef+bcdef+ag+abg+bcg+adg+cdeg+acdeg+fg+acfg+abdfg+cdfg+acdfg+bcdfg+aefg+acefg+bcefg+adefg+bdefg
36 anf=a+ab+c+abc+d+ad+bd+bcd+e+be+ace+bce+bde+cde+bcde+abcde+f+abf+cf+bcf+abcf+bdf+cef+abdef+cdef+acdef+bcdef+ag+bg+abg+cg+bcg+dg+adg+abcdg+eg+cdeg+acdeg+acfg+abdfg+cdfg+acdfg+bcdfg+aefg+acefg+bcefg+adefg+bdefg
36 anf=abc+bd+bcd+ce+ace+bce+bde+cde+bcde+abcde+abf+bcf+abcf+bdf+cef+cdef+bcdef+ag+abg+bcg+adg+abdeg+cdeg+acdeg+bcdeg+fg+acfg+abdfg+cdfg+acdfg+aefg+bcefg+adefg+bdefg
36 anf=bc+abc+ad+bcd+e+ae+be+ce+ace+bce+de+bde+cde+bcde+abf+bcf+abcf+df+bdf+ef+cef+abcef+abdef+cdef+acdef+abg+bcg+adg+abcdg+abdeg+cdeg+acdeg+fg+acfg+cdfg+bcdfg+aefg+abefg+bcefg+bdefg
36 anf=a+ab+bc+abc+ad+bcd+ace+bce+bde+cde+bcde+bf+abf+cf+bcf+abcf+bdf+cef+abcef+cdef+acdef+ag+abg+bcg+adg+abdeg+cdeg+acdeg+bcdeg+fg+acfg+abcfg+abdfg+cdfg+aefg+abefg+acefg+bcefg+bdefg
36 anf=+a+b+ab+c+bc+abc+d+ad+bd+cd+bcd+ce+ace+bce+de+bde+cde+bcde+abcde+f+af+bf+abf+cf+bcf+abcf+df+bdf+cef+abdef+cdef+acdef+g+ag+bg+abg+cg+bcg+adg+cdeg+acdeg+bcdeg+fg+acfg+abdfg+cdfg+bcdfg+aefg+acefg+bcefg+bdefg
36 anf=+a+b+ac+abc+d+ad+bd+cd+bcd+e+ae+be+ace+bce+de+bde+cde+bcde+f+af+bf+abf+cf+bcf+abcf+df+bdf+cef+abcef+abdef+cdef+acdef+abg+cg+bcg+adg+abceg+abdeg+cdeg+acdeg+fg+acfg+abcfg+abdfg+cdfg+bcdfg+aefg+acefg+bdefg
36 anf=+a+b+ab+c+ac+bc+abc+d+ad+cd+bcd+e+be+ce+ace+bce+de+bde+cde+bcde+f+af+bf+abf+bcf+abcf+df+bdf+cef+abcef+abdef+cdef+g+ag+bg+abg+cg+bcg+dg+adg+abcdg+abceg+cdeg+bcdeg+fg+acfg+abcfg+cdfg+acdfg+bcdfg+aefg+abefg+acefg+bdefg
36 anf=ab+abc+bd+bcd+e+ae+ce+ace+bce+de+bde+cde+bcde+abf+bcf+abcf+bdf+ef+cef+abcef+abdef+cdef+acdef+ag+abg+cg+bcg+dg+adg+eg+abceg+abdeg+cdeg+acdeg+bcdeg+acfg+abdfg+cdfg+acdfg+bcdfg+aefg+bdefg
36 anf=a+ab+c+abc+ad+bd+cd+bcd+ae+ce+ace+bce+bde+cde+bcde+f+abf+bcf+abcf+df+bdf+ef+cef+cdef+acdef+ag+abg+cg+bcg+dg+adg+eg+abceg+abdeg+cdeg+acdeg+bcdeg+acfg+abdfg+cdfg+acdfg+bcdfg+aefg+acefg+bdefg+cdefg
36 anf=bc+abc+bd+cd+bcd+ace+bce+bde+cde+bcde+af+abf+bcf+abcf+bdf+cef+abcef+cdef+acdef+ag+abg+cg+bcg+adg+abdeg+cdeg+acdeg+bcdeg+fg+acfg+abdfg+cdfg+acdfg+bcdfg+aefg+acefg+bdefg+cdefg
36 anf=b+ab+bc+abc+d+ad+bcd+ce+ace+bce+de+bde+cde+bcde+abcde+bf+abf+bcf+abcf+bdf+cef+cdef+bcdef+bg+abg+bcg+dg+adg+abcdg+cdeg+acdeg+bcdeg+fg+acfg+abdfg+cdfg+bcdfg+aefg+acefg+bcefg+bdefg+cdefg
36 anf=+b+c+ac+bc+abc+d+bd+cd+bcd+e+be+ce+ace+bce+de+bde+cde+bcde+f+bf+abf+cf+bcf+abcf+df+bdf+ef+cef+abcef+cdef+g+bg+abg+cg+bcg+adg+cdeg+bcdeg+fg+acfg+abdfg+cdfg+acdfg+bcdfg+aefg+bcefg+adefg+bdefg+cdefg
36 anf=c+abc+ad+bcd+ace+bce+bde+cde+bcde+af+abf+bcf+abcf+bdf+cef+abdef+cdef+acdef+bcdef+abg+cg+bcg+adg+abceg+cdeg+acdeg+bcdeg+fg+acfg+abdfg+cdfg+acdfg+bcdfg+aefg+acefg+cdefg
36 anf=+a+b+ac+abc+d+ad+bd+cd+bcd+e+ae+be+ace+bce+de+bde+cde+bcde+f+af+bf+abf+cf+bcf+abcf+df+bdf+cef+abcef+abdef+cdef+acdef+abg+cg+bcg+adg+abcdg+abceg+abdeg+cdeg+fg+acfg+abdfg+cdfg+bcdfg+aefg+abefg+acefg+cdefg
36 anf=a+b+ac+bc+bd+acd+bcd+ae+be+ace+bce+ade+cde+bcde+af+abf+cf+abcf+bdf+cef+abcef+cdef+acdef+bg+abg+bcg+adg+abcdg+cdeg+acdeg+fg+acfg+cdfg+bcdfg+aefg+acefg+adefg+bdefg
36 anf=a+ab+ac+bc+acd+bcd+e+ae+ce+ace+bce+de+ade+cde+bcde+af+abf+cf+abcf+bdf+ef+cef+abcef+abdef+cdef+acdef+bcdef+g+abg+cg+bcg+dg+adg+cdeg+acdeg+bcdeg+acfg+cdfg+acdfg+bcdfg+aefg+abefg+acefg+bcefg+bdefg
36 anf=a+ab+ac+d+bd+acd+bcd+e+be+ce+ace+bce+ade+cde+bcde+abcde+af+abf+abcf+df+bdf+abcdf+ef+cef+abcef+abdef+cdef+bg+abg+bcg+dg+adg+abdeg+cdeg+acdeg+fg+acfg+cdfg+bcdfg+aefg+acefg+bdefg+cdefg
36 anf=c+ac+ad+abd+cd+bcd+ce+ace+ade+bde+cde+bcde+cf+abcf+df+bdf+abcdf+cef+abdef+cdef+bg+abg+bcg+dg+adg+abcdg+cdeg+fg+acfg+abcfg+cdfg+aefg+abefg+acefg+bdefg+cdefg
36 anf=bc+abd+bcd+ace+de+ade+bde+cde+bcde+abcde+abcf+df+bdf+cef+abcef+cdef+acdef+ag+abg+bcg+adg+abcdg+abceg+abdeg+cdeg+bcdeg+fg+acfg+abcfg+abdfg+cdfg+acdfg+aefg+abefg+bcefg+cdefg
36 anf=ab+ac+bc+abc+d+ad+cd+bcd+e+ae+be+ce+de+ade+bde+cde+bcde+f+af+abf+cf+bcf+abcf+cef+abcef+abdef+cdef+acdef+bcdef+abg+bcg+dg+adg+abceg+cdeg+acdeg+bcdeg+acfg+cdfg+bcdfg+aefg+abefg+acefg+adefg
36 anf=ac+abc+cd+bcd+ade+bde+cde+bcde+abcde+abf+cf+bcf+abcf+cef+abcef+abdef+cdef+acdef+bcdef+abg+cg+bcg+adg+cdeg+fg+acfg+cdfg+aefg+bcefg+bdefg
36 anf=+a+b+ab+c+ac+bc+abc+d+ad+bd+abd+e+ae+be+bde+bcde+f+abf+cf+abcf+df+abcdf+ef+cef+abcef+cdef+ag+abg+cg+bcg+adg+abceg+cdeg+bcdeg+fg+acfg+abcfg+abdfg+cdfg+aefg+abefg
36 anf=ab+abc+abd+cd+e+ce+de+bde+bcde+abf+abcf+df+abcdf+ef+cef+abcef+cdef+g+bg+abg+cg+bcg+dg+adg+abcdg+abceg+cdeg+fg+acfg+abcfg+abdfg+cdfg+aefg+bdefg
36 anf=abd+acd+bce+bcde+bcf+abcf+bdf+cdf+bef+cdef+abg+bcg+adg+cdeg+fg+acfg+cdfg+aefg
